overallRank,villageRank,polygonId,village,district,regency,areaHa,priorityClass,priorityLabel,priorityScore,needScore,suitabilityScore,riskScore,confidence,decisionReason,methodVersion
125,32,MPR-22A233F2BC,Sinaboi,Sinaboi,Rokan Hilir,0.251,P2,Regenerasi alami terbantu,68.8,58,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
126,33,MPR-240BFC88B6,Sinaboi,Sinaboi,Rokan Hilir,0.225,P2,Regenerasi alami terbantu,68.8,58,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
127,34,MPR-955F7C17F0,Sinaboi,Sinaboi,Rokan Hilir,0.211,P2,Regenerasi alami terbantu,68.8,58,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
128,35,MPR-BADA9D2203,Sinaboi,Sinaboi,Rokan Hilir,0.21,P2,Regenerasi alami terbantu,68.8,58,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
129,36,MPR-FB2C4AA8E2,Sinaboi,Sinaboi,Rokan Hilir,0.19,P2,Regenerasi alami terbantu,68.8,58,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
130,37,MPR-977311BD86,Sinaboi,Sinaboi,Rokan Hilir,0.178,P2,Regenerasi alami terbantu,68.8,58,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
131,38,MPR-20680C8E88,Sinaboi,Sinaboi,Rokan Hilir,0.175,P2,Regenerasi alami terbantu,68.8,58,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
132,39,MPR-E7547E6800,Sinaboi,Sinaboi,Rokan Hilir,0.163,P2,Regenerasi alami terbantu,68.8,58,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
133,40,MPR-948F267288,Sinaboi,Sinaboi,Rokan Hilir,3.21,P2,Regenerasi alami terbantu,68.5,62,81,39,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
134,1,MPR-490E71A483,Kelurahan Bagan Barat,Bangko,Rokan Hilir,0.508,P1,Penanaman aktif,68.5,67,74,38,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
135,41,MPR-BA568A41CA,Sinaboi,Sinaboi,Rokan Hilir,1.09,P2,Regenerasi alami terbantu,68.4,59,83,36,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
136,2,MPR-966878DD71,Kelurahan Bagan Barat,Bangko,Rokan Hilir,0.316,P1,Penanaman aktif,68.4,66,75,38,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
137,3,MPR-1FB3755917,Kelurahan Bagan Barat,Bangko,Rokan Hilir,0.3,P1,Penanaman aktif,68.4,66,75,38,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
138,4,MPR-2C456FC4D2,Kelurahan Bagan Barat,Bangko,Rokan Hilir,0.29,P1,Penanaman aktif,68.4,66,75,38,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
139,5,MPR-BB9B746254,Kelurahan Bagan Barat,Bangko,Rokan Hilir,0.208,P1,Penanaman aktif,68.4,66,75,38,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
140,6,MPR-759122B896,Kelurahan Bagan Barat,Bangko,Rokan Hilir,0.192,P1,Penanaman aktif,68.4,66,75,38,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
141,7,MPR-0F3008786E,Kelurahan Bagan Barat,Bangko,Rokan Hilir,0.165,P1,Penanaman aktif,68.4,66,75,38,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
142,8,MPR-5C92D257D1,Kelurahan Bagan Barat,Bangko,Rokan Hilir,0.111,P1,Penanaman aktif,68.4,66,75,38,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
143,9,MPR-B669CE5307,Kelurahan Bagan Barat,Bangko,Rokan Hilir,0.102,P1,Penanaman aktif,68.4,66,75,38,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
144,10,MPR-D6A826D632,Kelurahan Bagan Barat,Bangko,Rokan Hilir,0.1,P1,Penanaman aktif,68.4,66,75,38,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
145,11,MPR-7DF05891F1,Kelurahan Bagan Barat,Bangko,Rokan Hilir,0.097,P1,Penanaman aktif,68.4,66,75,38,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
146,12,MPR-CE24A8ACF7,Kelurahan Bagan Barat,Bangko,Rokan Hilir,0.096,P1,Penanaman aktif,68.4,66,75,38,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
147,13,MPR-8E9CCA38A4,Kelurahan Bagan Barat,Bangko,Rokan Hilir,0.09,P1,Penanaman aktif,68.4,66,75,38,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
148,14,MPR-56B664B48F,Kelurahan Bagan Barat,Bangko,Rokan Hilir,0.085,P1,Penanaman aktif,68.4,66,75,38,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
149,15,MPR-76544C30CC,Kelurahan Bagan Barat,Bangko,Rokan Hilir,0.08,P1,Penanaman aktif,68.4,66,75,38,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
150,16,MPR-966F7D3FEA,Kelurahan Bagan Barat,Bangko,Rokan Hilir,0.061,P1,Penanaman aktif,68.4,66,75,38,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
151,17,MPR-592FB68B45,Kelurahan Bagan Barat,Bangko,Rokan Hilir,0.052,P1,Penanaman aktif,68.4,66,75,38,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
152,18,MPR-FA9144B676,Kelurahan Bagan Barat,Bangko,Rokan Hilir,1.315,P1,Penanaman aktif,68.3,68,73,39,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
153,38,MPR-BF29089695,Sei Bakau,Sinaboi,Rokan Hilir,5.642,P1,Penanaman aktif,68.2,66,77,42,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
154,19,MPR-53D0329028,Kelurahan Bagan Barat,Bangko,Rokan Hilir,1.673,P1,Penanaman aktif,68.2,68,73,40,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
155,20,MPR-48DB7A658E,Kelurahan Bagan Barat,Bangko,Rokan Hilir,1.57,P1,Penanaman aktif,68.2,68,73,40,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
156,21,MPR-72927E0044,Kelurahan Bagan Barat,Bangko,Rokan Hilir,1.472,P1,Penanaman aktif,68.2,68,73,40,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
157,22,MPR-C59498213F,Kelurahan Bagan Barat,Bangko,Rokan Hilir,1.045,P1,Penanaman aktif,68.2,67,74,39,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
158,23,MPR-B7452F7C2B,Kelurahan Bagan Barat,Bangko,Rokan Hilir,0.89,P1,Penanaman aktif,68.2,67,74,39,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
159,24,MPR-D26FE21508,Kelurahan Bagan Barat,Bangko,Rokan Hilir,0.849,P1,Penanaman aktif,68.2,67,74,39,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
160,25,MPR-6889EEF9AA,Kelurahan Bagan Barat,Bangko,Rokan Hilir,0.769,P1,Penanaman aktif,68.2,67,74,39,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
161,26,MPR-DDA5F83706,Kelurahan Bagan Barat,Bangko,Rokan Hilir,0.371,P1,Penanaman aktif,68.0,66,74,38,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
162,42,MPR-148FDF27EA,Sinaboi,Sinaboi,Rokan Hilir,3.48,P2,Regenerasi alami terbantu,67.9,62,80,40,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
163,32,MPR-6524F24250,Bagan Jawa Pesisir,Bangko,Rokan Hilir,7.09,P1,Penanaman aktif,67.8,72,75,54,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
164,33,MPR-D1E324DEC9,Bagan Jawa Pesisir,Bangko,Rokan Hilir,7.432,P1,Penanaman aktif,67.7,72,75,55,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
165,27,MPR-3F1BFE570F,Kelurahan Bagan Barat,Bangko,Rokan Hilir,3.244,P1,Penanaman aktif,67.6,70,70,42,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
166,1,MPR-0A825BE408,Kelurahan Bagan Hulu,Bangko,Rokan Hilir,0.31,P2,Regenerasi alami terbantu,67.5,51,85,26,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
167,1,MPR-F9378FF8AC,Pekaitan,Pekaitan,Rokan Hilir,0.24,P2,Regenerasi alami terbantu,67.5,55,81,28,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
168,2,MPR-D2B4107CDD,Pekaitan,Pekaitan,Rokan Hilir,0.2,P2,Regenerasi alami terbantu,67.5,55,81,28,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
169,1,MPR-5AA9CFE039,Panipahan Darat,Pasir Limau Kapas,Rokan Hilir,0.14,P2,Regenerasi alami terbantu,67.5,51,85,26,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
170,2,MPR-AAC0F7631A,Panipahan Darat,Pasir Limau Kapas,Rokan Hilir,0.14,P2,Regenerasi alami terbantu,67.5,51,85,26,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
171,3,MPR-E2379F9CF6,Panipahan Darat,Pasir Limau Kapas,Rokan Hilir,0.14,P2,Regenerasi alami terbantu,67.5,51,85,26,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
172,4,MPR-FA9712C6EE,Panipahan Darat,Pasir Limau Kapas,Rokan Hilir,0.14,P2,Regenerasi alami terbantu,67.5,51,85,26,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
173,5,MPR-63DBD8588A,Panipahan Darat,Pasir Limau Kapas,Rokan Hilir,0.13,P2,Regenerasi alami terbantu,67.5,51,85,26,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
174,3,MPR-BA06D2312B,Pekaitan,Pekaitan,Rokan Hilir,0.13,P2,Regenerasi alami terbantu,67.5,55,81,28,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
175,6,MPR-D42EE0B7E0,Panipahan Darat,Pasir Limau Kapas,Rokan Hilir,0.128,P2,Regenerasi alami terbantu,67.5,51,85,26,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
176,7,MPR-E659F508F0,Panipahan Darat,Pasir Limau Kapas,Rokan Hilir,0.127,P2,Regenerasi alami terbantu,67.5,51,85,26,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
177,8,MPR-2C26200F18,Panipahan Darat,Pasir Limau Kapas,Rokan Hilir,0.12,P2,Regenerasi alami terbantu,67.5,51,85,26,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
178,9,MPR-E493D5659B,Panipahan Darat,Pasir Limau Kapas,Rokan Hilir,0.117,P2,Regenerasi alami terbantu,67.5,51,85,26,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
179,10,MPR-57B7E8ADC9,Panipahan Darat,Pasir Limau Kapas,Rokan Hilir,0.11,P2,Regenerasi alami terbantu,67.5,51,85,26,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
180,4,MPR-8C2105085F,Pekaitan,Pekaitan,Rokan Hilir,0.11,P2,Regenerasi alami terbantu,67.5,55,81,28,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
181,5,MPR-E55BC88111,Pekaitan,Pekaitan,Rokan Hilir,0.11,P2,Regenerasi alami terbantu,67.5,55,81,28,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
182,11,MPR-934535BECA,Panipahan Darat,Pasir Limau Kapas,Rokan Hilir,0.1,P2,Regenerasi alami terbantu,67.5,51,85,26,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
183,12,MPR-F047C1655F,Panipahan Darat,Pasir Limau Kapas,Rokan Hilir,0.099,P2,Regenerasi alami terbantu,67.5,51,85,26,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
184,13,MPR-1589C32162,Panipahan Darat,Pasir Limau Kapas,Rokan Hilir,0.08,P2,Regenerasi alami terbantu,67.5,51,85,26,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
185,14,MPR-A3C7B0D3BE,Panipahan Darat,Pasir Limau Kapas,Rokan Hilir,0.08,P2,Regenerasi alami terbantu,67.5,51,85,26,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
186,2,MPR-AAA524705C,Kelurahan Bagan Hulu,Bangko,Rokan Hilir,0.08,P2,Regenerasi alami terbantu,67.5,51,85,26,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
187,15,MPR-0D89E3B94E,Panipahan Darat,Pasir Limau Kapas,Rokan Hilir,0.069,P2,Regenerasi alami terbantu,67.5,51,85,26,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
188,16,MPR-8C9BA09C72,Panipahan Darat,Pasir Limau Kapas,Rokan Hilir,0.066,P2,Regenerasi alami terbantu,67.5,51,85,26,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
189,17,MPR-62576B6BF3,Panipahan Darat,Pasir Limau Kapas,Rokan Hilir,0.065,P2,Regenerasi alami terbantu,67.5,51,85,26,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
190,3,MPR-7ECF6B0247,Kelurahan Bagan Hulu,Bangko,Rokan Hilir,0.853,P2,Regenerasi alami terbantu,67.4,52,84,27,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
191,6,MPR-4B459AD6F1,Pekaitan,Pekaitan,Rokan Hilir,0.73,P2,Regenerasi alami terbantu,67.4,56,80,29,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
192,18,MPR-EF9E48F241,Panipahan Darat,Pasir Limau Kapas,Rokan Hilir,0.476,P2,Regenerasi alami terbantu,67.4,52,84,27,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
193,19,MPR-38F7E6A562,Panipahan Darat,Pasir Limau Kapas,Rokan Hilir,0.422,P2,Regenerasi alami terbantu,67.4,52,84,27,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
194,20,MPR-E8E108982B,Panipahan Darat,Pasir Limau Kapas,Rokan Hilir,1.309,P2,Regenerasi alami terbantu,67.3,53,83,28,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
195,21,MPR-D047F84FBD,Panipahan Darat,Pasir Limau Kapas,Rokan Hilir,0.278,P2,Regenerasi alami terbantu,67.3,51,85,27,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
196,22,MPR-9676565FF0,Panipahan Darat,Pasir Limau Kapas,Rokan Hilir,0.249,P2,Regenerasi alami terbantu,67.3,51,85,27,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
197,23,MPR-00183B1ADD,Panipahan Darat,Pasir Limau Kapas,Rokan Hilir,0.187,P2,Regenerasi alami terbantu,67.3,51,85,27,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
198,24,MPR-02B042E262,Panipahan Darat,Pasir Limau Kapas,Rokan Hilir,0.185,P2,Regenerasi alami terbantu,67.3,51,85,27,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
199,25,MPR-67DDDACEEA,Panipahan Darat,Pasir Limau Kapas,Rokan Hilir,0.18,P2,Regenerasi alami terbantu,67.3,51,85,27,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
200,26,MPR-AC397F8887,Panipahan Darat,Pasir Limau Kapas,Rokan Hilir,0.18,P2,Regenerasi alami terbantu,67.3,51,85,27,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
201,27,MPR-0F303C3A22,Panipahan Darat,Pasir Limau Kapas,Rokan Hilir,0.17,P2,Regenerasi alami terbantu,67.3,51,85,27,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
202,28,MPR-91B2846C5F,Panipahan Darat,Pasir Limau Kapas,Rokan Hilir,0.16,P2,Regenerasi alami terbantu,67.3,51,85,27,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
203,29,MPR-C43F3E3EDB,Panipahan Darat,Pasir Limau Kapas,Rokan Hilir,1.72,P2,Regenerasi alami terbantu,67.1,53,83,29,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
204,28,MPR-A49B9F2196,Kelurahan Bagan Barat,Bangko,Rokan Hilir,6.295,P3,Pemulihan hidrologi,67.0,74,66,47,tinggi,Kelayakan sedang; konektivitas pasang surut perlu dipulihkan.,mangrove-priority-2016-2025-v0.1
205,6,MPR-FA7943ABA7,Bagan Punak Pesisir,Bangko,Rokan Hilir,13.277,P3,Pemulihan hidrologi,66.9,79,66,59,tinggi,Kelayakan sedang; konektivitas pasang surut perlu dipulihkan.,mangrove-priority-2016-2025-v0.1
206,30,MPR-40D11A5938,Panipahan Darat,Pasir Limau Kapas,Rokan Hilir,1.081,P2,Regenerasi alami terbantu,66.9,52,83,28,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
207,31,MPR-AE449A68D6,Panipahan Darat,Pasir Limau Kapas,Rokan Hilir,1.076,P2,Regenerasi alami terbantu,66.9,52,83,28,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
208,32,MPR-45C2AF8E63,Panipahan Darat,Pasir Limau Kapas,Rokan Hilir,0.386,P2,Regenerasi alami terbantu,66.9,51,84,27,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
209,7,MPR-7130E2B5F5,Pekaitan,Pekaitan,Rokan Hilir,1.93,P2,Regenerasi alami terbantu,66.8,57,78,31,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
210,1,MPR-143126818D,Panipahan Laut,Pasir Limau Kapas,Rokan Hilir,0.33,P2,Regenerasi alami terbantu,66.7,62,85,55,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
211,2,MPR-4AF000937D,Panipahan Laut,Pasir Limau Kapas,Rokan Hilir,0.3,P2,Regenerasi alami terbantu,66.7,62,85,55,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
212,3,MPR-4C5FFB37BE,Panipahan Laut,Pasir Limau Kapas,Rokan Hilir,0.27,P2,Regenerasi alami terbantu,66.7,62,85,55,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
213,4,MPR-AB3F28D980,Panipahan Laut,Pasir Limau Kapas,Rokan Hilir,0.23,P2,Regenerasi alami terbantu,66.7,62,85,55,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
214,5,MPR-932C63EAD0,Panipahan Laut,Pasir Limau Kapas,Rokan Hilir,0.22,P2,Regenerasi alami terbantu,66.7,62,85,55,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
215,6,MPR-2900FAC12B,Panipahan Laut,Pasir Limau Kapas,Rokan Hilir,0.178,P2,Regenerasi alami terbantu,66.7,62,85,55,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
216,7,MPR-015C8A21B0,Panipahan Laut,Pasir Limau Kapas,Rokan Hilir,0.17,P2,Regenerasi alami terbantu,66.7,62,85,55,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
217,8,MPR-7C790EF61D,Panipahan Laut,Pasir Limau Kapas,Rokan Hilir,0.1,P2,Regenerasi alami terbantu,66.7,62,85,55,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
218,9,MPR-628378BC21,Panipahan Laut,Pasir Limau Kapas,Rokan Hilir,0.08,P2,Regenerasi alami terbantu,66.7,62,85,55,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
219,10,MPR-63EF906C4A,Panipahan Laut,Pasir Limau Kapas,Rokan Hilir,0.08,P2,Regenerasi alami terbantu,66.7,62,85,55,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
220,11,MPR-2B1664E8B8,Panipahan Laut,Pasir Limau Kapas,Rokan Hilir,0.078,P2,Regenerasi alami terbantu,66.7,62,85,55,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
221,12,MPR-37A47A487F,Panipahan Laut,Pasir Limau Kapas,Rokan Hilir,0.05,X,Tidak direkomendasikan,66.7,62,85,55,sedang,Area terlalu kecil dan terisolasi untuk diprioritaskan.,mangrove-priority-2016-2025-v0.1
222,13,MPR-B42DCA65F9,Panipahan Laut,Pasir Limau Kapas,Rokan Hilir,0.05,P2,Regenerasi alami terbantu,66.7,62,85,55,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
223,29,MPR-D10618F65F,Kelurahan Bagan Barat,Bangko,Rokan Hilir,6.225,P3,Pemulihan hidrologi,66.6,73,66,47,tinggi,Kelayakan sedang; konektivitas pasang surut perlu dipulihkan.,mangrove-priority-2016-2025-v0.1
224,14,MPR-ADBE25736F,Panipahan Laut,Pasir Limau Kapas,Rokan Hilir,0.69,P2,Regenerasi alami terbantu,66.5,63,84,56,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
225,15,MPR-7211D66B53,Panipahan Laut,Pasir Limau Kapas,Rokan Hilir,0.57,P2,Regenerasi alami terbantu,66.5,63,84,56,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
226,16,MPR-DF57D4E04C,Panipahan Laut,Pasir Limau Kapas,Rokan Hilir,0.52,P2,Regenerasi alami terbantu,66.5,63,84,56,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
227,17,MPR-5ED1A1A4E9,Panipahan Laut,Pasir Limau Kapas,Rokan Hilir,0.36,P2,Regenerasi alami terbantu,66.3,62,84,55,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
228,4,MPR-EF427376E5,Kelurahan Bagan Hulu,Bangko,Rokan Hilir,5.455,P2,Regenerasi alami terbantu,66.2,58,77,34,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
229,1,MPR-7DC163617D,Darussalam,Sinaboi,Rokan Hilir,0.45,P2,Regenerasi alami terbantu,66.1,58,84,47,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
230,2,MPR-526CAF64E3,Darussalam,Sinaboi,Rokan Hilir,0.33,P2,Regenerasi alami terbantu,66.0,57,85,47,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
231,3,MPR-6DAAB0EDF8,Darussalam,Sinaboi,Rokan Hilir,0.33,P2,Regenerasi alami terbantu,66.0,57,85,47,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
232,4,MPR-6BA6B2BA2F,Darussalam,Sinaboi,Rokan Hilir,0.31,P2,Regenerasi alami terbantu,66.0,57,85,47,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
233,5,MPR-59F5FC5707,Darussalam,Sinaboi,Rokan Hilir,0.27,P2,Regenerasi alami terbantu,66.0,57,85,47,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
234,6,MPR-71D3B4F5A6,Darussalam,Sinaboi,Rokan Hilir,0.25,P2,Regenerasi alami terbantu,66.0,57,85,47,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
235,7,MPR-93A0DDCFA0,Darussalam,Sinaboi,Rokan Hilir,0.25,P2,Regenerasi alami terbantu,66.0,57,85,47,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
236,8,MPR-2F646C362F,Darussalam,Sinaboi,Rokan Hilir,0.23,P2,Regenerasi alami terbantu,66.0,57,85,47,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
237,9,MPR-D127C9ED0F,Darussalam,Sinaboi,Rokan Hilir,0.19,P2,Regenerasi alami terbantu,66.0,57,85,47,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
