overallRank,villageRank,polygonId,village,district,regency,areaHa,priorityClass,priorityLabel,priorityScore,needScore,suitabilityScore,riskScore,confidence,decisionReason,methodVersion
154,32,MPR-ACECAB0DE9,Sepahat,Bandar Laksamana,Bengkalis,0.14,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
155,33,MPR-E23B1D8E6E,Sepahat,Bandar Laksamana,Bengkalis,0.14,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
156,34,MPR-F9881B797A,Sepahat,Bandar Laksamana,Bengkalis,0.14,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
157,35,MPR-EEDAAA51D0,Sepahat,Bandar Laksamana,Bengkalis,0.13,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
158,36,MPR-98F7A8B318,Sepahat,Bandar Laksamana,Bengkalis,0.12,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
159,37,MPR-A9D6B564F3,Sepahat,Bandar Laksamana,Bengkalis,0.12,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
160,38,MPR-C0C1253FF2,Sepahat,Bandar Laksamana,Bengkalis,0.12,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
161,39,MPR-242B1439AF,Sepahat,Bandar Laksamana,Bengkalis,0.11,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
162,40,MPR-300F6785B5,Sepahat,Bandar Laksamana,Bengkalis,0.11,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
163,41,MPR-A7E68B164E,Sepahat,Bandar Laksamana,Bengkalis,0.11,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
164,42,MPR-B0AED9F802,Sepahat,Bandar Laksamana,Bengkalis,0.11,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
165,43,MPR-FF6D3ED774,Sepahat,Bandar Laksamana,Bengkalis,0.11,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
166,44,MPR-4BBB533D27,Sepahat,Bandar Laksamana,Bengkalis,0.1,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
167,45,MPR-6F3178696C,Sepahat,Bandar Laksamana,Bengkalis,0.1,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
168,46,MPR-85BC4BA58C,Sepahat,Bandar Laksamana,Bengkalis,0.1,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
169,47,MPR-CD45C25720,Sepahat,Bandar Laksamana,Bengkalis,0.1,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
170,48,MPR-CE35E164A6,Sepahat,Bandar Laksamana,Bengkalis,0.09,P2,Regenerasi alami terbantu,63.9,56,85,55,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
171,49,MPR-05C4A012B8,Sepahat,Bandar Laksamana,Bengkalis,1.42,P2,Regenerasi alami terbantu,63.8,58,83,57,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
172,50,MPR-063056B8D3,Sepahat,Bandar Laksamana,Bengkalis,1.35,P2,Regenerasi alami terbantu,63.8,58,83,57,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
173,51,MPR-22ACD7625B,Sepahat,Bandar Laksamana,Bengkalis,0.82,P2,Regenerasi alami terbantu,63.8,57,84,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
174,52,MPR-83A592208A,Sepahat,Bandar Laksamana,Bengkalis,0.78,P2,Regenerasi alami terbantu,63.8,57,84,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
175,53,MPR-E9C942626C,Sepahat,Bandar Laksamana,Bengkalis,0.67,P2,Regenerasi alami terbantu,63.8,57,84,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
176,54,MPR-C33997056B,Sepahat,Bandar Laksamana,Bengkalis,0.61,P2,Regenerasi alami terbantu,63.8,57,84,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
177,55,MPR-C4393DECB8,Sepahat,Bandar Laksamana,Bengkalis,0.55,P2,Regenerasi alami terbantu,63.8,57,84,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
178,56,MPR-0D192FF148,Sepahat,Bandar Laksamana,Bengkalis,0.42,P2,Regenerasi alami terbantu,63.8,57,84,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
179,57,MPR-E9DBBD1BA7,Sepahat,Bandar Laksamana,Bengkalis,0.42,P2,Regenerasi alami terbantu,63.8,57,84,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
180,58,MPR-083D45F424,Sepahat,Bandar Laksamana,Bengkalis,0.35,P2,Regenerasi alami terbantu,63.8,56,85,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
181,59,MPR-96833CC73A,Sepahat,Bandar Laksamana,Bengkalis,0.34,P2,Regenerasi alami terbantu,63.8,56,85,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
182,60,MPR-879B7F2EEF,Sepahat,Bandar Laksamana,Bengkalis,0.33,P2,Regenerasi alami terbantu,63.8,56,85,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
183,61,MPR-216EF7210D,Sepahat,Bandar Laksamana,Bengkalis,0.32,P2,Regenerasi alami terbantu,63.8,56,85,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
184,62,MPR-EFC4AB3439,Sepahat,Bandar Laksamana,Bengkalis,0.3,P2,Regenerasi alami terbantu,63.8,56,85,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
185,63,MPR-B50E4E2801,Sepahat,Bandar Laksamana,Bengkalis,0.29,P2,Regenerasi alami terbantu,63.8,56,85,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
186,64,MPR-0291B502CB,Sepahat,Bandar Laksamana,Bengkalis,0.28,P2,Regenerasi alami terbantu,63.8,56,85,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
187,65,MPR-3D12520BCE,Sepahat,Bandar Laksamana,Bengkalis,0.28,P2,Regenerasi alami terbantu,63.8,56,85,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
188,66,MPR-CFEB0A62BF,Sepahat,Bandar Laksamana,Bengkalis,0.27,P2,Regenerasi alami terbantu,63.8,56,85,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
189,67,MPR-F462CFAF23,Sepahat,Bandar Laksamana,Bengkalis,0.26,P2,Regenerasi alami terbantu,63.8,56,85,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
190,68,MPR-1296431A94,Sepahat,Bandar Laksamana,Bengkalis,1.06,P2,Regenerasi alami terbantu,63.6,57,84,57,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
191,69,MPR-22D0C89A5A,Sepahat,Bandar Laksamana,Bengkalis,1.06,P2,Regenerasi alami terbantu,63.6,57,84,57,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
192,70,MPR-4DBCED1772,Sepahat,Bandar Laksamana,Bengkalis,0.96,P2,Regenerasi alami terbantu,63.6,57,84,57,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
193,71,MPR-A1B3ADF2D0,Sepahat,Bandar Laksamana,Bengkalis,0.39,P2,Regenerasi alami terbantu,63.4,56,84,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
194,72,MPR-BC37CC0606,Sepahat,Bandar Laksamana,Bengkalis,0.39,P2,Regenerasi alami terbantu,63.4,56,84,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
195,73,MPR-F2493B4477,Sepahat,Bandar Laksamana,Bengkalis,0.37,P2,Regenerasi alami terbantu,63.4,56,84,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
196,74,MPR-8A6BE661D6,Sepahat,Bandar Laksamana,Bengkalis,0.36,P2,Regenerasi alami terbantu,63.4,56,84,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
197,75,MPR-44280E4548,Sepahat,Bandar Laksamana,Bengkalis,2.98,P2,Regenerasi alami terbantu,63.3,60,81,60,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
198,76,MPR-E684A95F75,Sepahat,Bandar Laksamana,Bengkalis,1.2,P2,Regenerasi alami terbantu,63.3,57,83,57,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
199,77,MPR-949750D472,Sepahat,Bandar Laksamana,Bengkalis,1.92,P2,Regenerasi alami terbantu,63.2,58,82,58,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
200,78,MPR-A7E7DC2AAC,Sepahat,Bandar Laksamana,Bengkalis,1.89,P2,Regenerasi alami terbantu,63.2,58,82,58,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
201,79,MPR-5A46747F47,Sepahat,Bandar Laksamana,Bengkalis,1.84,P2,Regenerasi alami terbantu,63.2,58,82,58,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
202,80,MPR-F380F32063,Sepahat,Bandar Laksamana,Bengkalis,2.73,P2,Regenerasi alami terbantu,63.1,59,81,59,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
203,1,MPR-1B7D66AB51,Simpang Ayam,Bengkalis,Bengkalis,0.18,P4,Perlindungan pantai dahulu,63.1,64,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
204,2,MPR-61430EA86E,Simpang Ayam,Bengkalis,Bengkalis,0.16,P4,Perlindungan pantai dahulu,63.1,64,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
205,3,MPR-73446C1084,Simpang Ayam,Bengkalis,Bengkalis,0.11,P4,Perlindungan pantai dahulu,63.1,64,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
206,4,MPR-EB184B04E7,Simpang Ayam,Bengkalis,Bengkalis,0.11,P4,Perlindungan pantai dahulu,63.1,64,85,77,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
207,5,MPR-CB35582772,Simpang Ayam,Bengkalis,Bengkalis,0.22,P4,Perlindungan pantai dahulu,62.9,64,85,78,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
208,81,MPR-58D78CABC8,Sepahat,Bandar Laksamana,Bengkalis,4.76,P2,Regenerasi alami terbantu,62.8,62,78,62,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
209,82,MPR-B8493D021D,Sepahat,Bandar Laksamana,Bengkalis,4.51,P2,Regenerasi alami terbantu,62.7,61,79,62,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
210,83,MPR-7C44D96947,Sepahat,Bandar Laksamana,Bengkalis,5.78,P2,Regenerasi alami terbantu,62.5,63,77,64,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
211,84,MPR-42980F138E,Sepahat,Bandar Laksamana,Bengkalis,6.26,P2,Regenerasi alami terbantu,62.4,64,76,65,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
212,85,MPR-80BE86EFA8,Sepahat,Bandar Laksamana,Bengkalis,7.83,P1,Penanaman aktif,61.8,65,74,67,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
213,6,MPR-1A4719C3F2,Simpang Ayam,Bengkalis,Bengkalis,7.45,P4,Perlindungan pantai dahulu,61.5,73,75,88,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
214,86,MPR-A7BE4A6327,Sepahat,Bandar Laksamana,Bengkalis,10.75,P4,Perlindungan pantai dahulu,61.3,69,70,71,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
215,87,MPR-42E8CF1C97,Sepahat,Bandar Laksamana,Bengkalis,11.87,P4,Perlindungan pantai dahulu,60.7,70,68,73,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
216,7,MPR-FE6E2D61AD,Simpang Ayam,Bengkalis,Bengkalis,122.94,P4,Perlindungan pantai dahulu,56.8,82,57,100,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
