overallRank,villageRank,polygonId,village,district,regency,areaHa,priorityClass,priorityLabel,priorityScore,needScore,suitabilityScore,riskScore,confidence,decisionReason,methodVersion
222,80,MPR-4BE3F8702D,Sepahat,Bandar Laksamana,Bengkalis,0.29,P2,Regenerasi alami terbantu,63.8,56,85,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
223,81,MPR-0291B502CB,Sepahat,Bandar Laksamana,Bengkalis,0.28,P2,Regenerasi alami terbantu,63.8,56,85,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
224,82,MPR-B71D507CF7,Sepahat,Bandar Laksamana,Bengkalis,0.273,P2,Regenerasi alami terbantu,63.8,56,85,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
225,83,MPR-4191C85CE2,Sepahat,Bandar Laksamana,Bengkalis,0.26,P2,Regenerasi alami terbantu,63.8,56,85,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
226,84,MPR-E62F81DEDE,Sepahat,Bandar Laksamana,Bengkalis,2.12,P2,Regenerasi alami terbantu,63.6,59,82,58,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
227,85,MPR-69F077ACED,Sepahat,Bandar Laksamana,Bengkalis,1.78,P2,Regenerasi alami terbantu,63.5,58,83,58,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
228,86,MPR-BD00F9BA36,Sepahat,Bandar Laksamana,Bengkalis,0.396,P2,Regenerasi alami terbantu,63.4,56,84,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
229,87,MPR-09D343BE86,Sepahat,Bandar Laksamana,Bengkalis,0.38,P2,Regenerasi alami terbantu,63.4,56,84,56,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
230,88,MPR-3E138161D7,Sepahat,Bandar Laksamana,Bengkalis,1.22,P2,Regenerasi alami terbantu,63.3,57,83,57,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
231,89,MPR-1C12E94D3A,Sepahat,Bandar Laksamana,Bengkalis,1.163,P2,Regenerasi alami terbantu,63.3,57,83,57,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
232,90,MPR-A2D129C545,Sepahat,Bandar Laksamana,Bengkalis,3.76,P2,Regenerasi alami terbantu,63.2,61,80,61,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
233,91,MPR-245C7F9194,Sepahat,Bandar Laksamana,Bengkalis,2.02,P2,Regenerasi alami terbantu,63.2,58,82,58,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
234,92,MPR-7BF5AB2B94,Sepahat,Bandar Laksamana,Bengkalis,1.82,P2,Regenerasi alami terbantu,63.2,58,82,58,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
235,93,MPR-E0FF8C488F,Sepahat,Bandar Laksamana,Bengkalis,3.252,P2,Regenerasi alami terbantu,63.0,60,80,60,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
236,94,MPR-878A35062A,Sepahat,Bandar Laksamana,Bengkalis,5.89,P2,Regenerasi alami terbantu,62.5,63,77,64,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
237,95,MPR-C5E3C9C941,Sepahat,Bandar Laksamana,Bengkalis,5.89,P2,Regenerasi alami terbantu,62.5,63,77,64,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
238,96,MPR-276555F8B7,Sepahat,Bandar Laksamana,Bengkalis,8.334,P1,Penanaman aktif,61.6,66,73,68,tinggi,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
