overallRank,villageRank,polygonId,village,district,regency,areaHa,priorityClass,priorityLabel,priorityScore,needScore,suitabilityScore,riskScore,confidence,decisionReason,methodVersion
726,126,MPR-BD7BA45205,Kelurahan Lubuk Gaung,Sungai Sembilan,Kota Dumai,0.129,P4,Perlindungan pantai dahulu,60.0,57,85,77,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
727,127,MPR-E234E45596,Kelurahan Lubuk Gaung,Sungai Sembilan,Kota Dumai,0.122,P4,Perlindungan pantai dahulu,60.0,57,85,77,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
728,128,MPR-B11F5C7516,Kelurahan Lubuk Gaung,Sungai Sembilan,Kota Dumai,0.12,P4,Perlindungan pantai dahulu,60.0,57,85,77,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
729,129,MPR-B4603C2464,Kelurahan Lubuk Gaung,Sungai Sembilan,Kota Dumai,0.12,P4,Perlindungan pantai dahulu,60.0,57,85,77,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
730,130,MPR-3CA62F518A,Kelurahan Lubuk Gaung,Sungai Sembilan,Kota Dumai,0.116,P4,Perlindungan pantai dahulu,60.0,57,85,77,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
731,131,MPR-1ADD686609,Kelurahan Lubuk Gaung,Sungai Sembilan,Kota Dumai,0.114,P4,Perlindungan pantai dahulu,60.0,57,85,77,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
732,132,MPR-057457E0FF,Kelurahan Lubuk Gaung,Sungai Sembilan,Kota Dumai,0.11,P4,Perlindungan pantai dahulu,60.0,57,85,77,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
733,133,MPR-6164DFF8C2,Kelurahan Lubuk Gaung,Sungai Sembilan,Kota Dumai,0.11,P4,Perlindungan pantai dahulu,60.0,57,85,77,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
734,134,MPR-AEE3695F37,Kelurahan Lubuk Gaung,Sungai Sembilan,Kota Dumai,0.11,P4,Perlindungan pantai dahulu,60.0,57,85,77,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
735,135,MPR-5535597696,Kelurahan Lubuk Gaung,Sungai Sembilan,Kota Dumai,0.109,P4,Perlindungan pantai dahulu,60.0,57,85,77,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
736,102,MPR-70BDC41C80,Kelurahan Batu Teritip,Sungai Sembilan,Kota Dumai,4.12,P4,Perlindungan pantai dahulu,59.9,64,79,83,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
737,103,MPR-D27202862B,Kelurahan Batu Teritip,Sungai Sembilan,Kota Dumai,4.0,P4,Perlindungan pantai dahulu,59.9,64,79,83,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
738,104,MPR-827DB31856,Kelurahan Batu Teritip,Sungai Sembilan,Kota Dumai,2.87,P4,Perlindungan pantai dahulu,59.9,62,81,82,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
739,136,MPR-4BFA28E57E,Kelurahan Lubuk Gaung,Sungai Sembilan,Kota Dumai,1.06,P4,Perlindungan pantai dahulu,59.9,58,84,78,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
740,137,MPR-C719153050,Kelurahan Lubuk Gaung,Sungai Sembilan,Kota Dumai,1.054,P4,Perlindungan pantai dahulu,59.9,58,84,78,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
741,138,MPR-E5B86FC04C,Kelurahan Lubuk Gaung,Sungai Sembilan,Kota Dumai,0.913,P4,Perlindungan pantai dahulu,59.9,58,84,78,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
742,139,MPR-609B05381C,Kelurahan Lubuk Gaung,Sungai Sembilan,Kota Dumai,0.873,P4,Perlindungan pantai dahulu,59.9,58,84,78,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
743,140,MPR-D11B5C9B42,Kelurahan Lubuk Gaung,Sungai Sembilan,Kota Dumai,0.859,P4,Perlindungan pantai dahulu,59.9,58,84,78,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
744,141,MPR-A31DA16E74,Kelurahan Lubuk Gaung,Sungai Sembilan,Kota Dumai,0.827,P4,Perlindungan pantai dahulu,59.9,58,84,78,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
745,142,MPR-1304838928,Kelurahan Lubuk Gaung,Sungai Sembilan,Kota Dumai,0.801,P4,Perlindungan pantai dahulu,59.9,58,84,78,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
746,143,MPR-F74DAD704B,Kelurahan Lubuk Gaung,Sungai Sembilan,Kota Dumai,1.78,P4,Perlindungan pantai dahulu,59.8,59,83,79,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
747,144,MPR-7DAC27FDC9,Kelurahan Lubuk Gaung,Sungai Sembilan,Kota Dumai,1.546,P4,Perlindungan pantai dahulu,59.8,59,83,79,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
748,105,MPR-FF600D505D,Kelurahan Batu Teritip,Sungai Sembilan,Kota Dumai,4.41,P4,Perlindungan pantai dahulu,59.7,64,79,84,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
749,145,MPR-5B192A8410,Kelurahan Lubuk Gaung,Sungai Sembilan,Kota Dumai,2.475,P4,Perlindungan pantai dahulu,59.7,60,82,80,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
750,146,MPR-3DE451D26D,Kelurahan Lubuk Gaung,Sungai Sembilan,Kota Dumai,2.332,P4,Perlindungan pantai dahulu,59.7,60,82,80,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
751,147,MPR-5BC8C62B6D,Kelurahan Lubuk Gaung,Sungai Sembilan,Kota Dumai,2.129,P4,Perlindungan pantai dahulu,59.7,60,82,80,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
752,148,MPR-E692D0C9B6,Kelurahan Lubuk Gaung,Sungai Sembilan,Kota Dumai,3.066,P4,Perlindungan pantai dahulu,59.6,61,81,81,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
753,149,MPR-AD9F58D883,Kelurahan Lubuk Gaung,Sungai Sembilan,Kota Dumai,3.011,P4,Perlindungan pantai dahulu,59.6,61,81,81,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
754,150,MPR-DE53A6DE8A,Kelurahan Lubuk Gaung,Sungai Sembilan,Kota Dumai,0.407,P4,Perlindungan pantai dahulu,59.6,57,84,77,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
755,151,MPR-5F19BADB4A,Kelurahan Lubuk Gaung,Sungai Sembilan,Kota Dumai,0.383,P4,Perlindungan pantai dahulu,59.6,57,84,77,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
756,152,MPR-8D7B281616,Kelurahan Lubuk Gaung,Sungai Sembilan,Kota Dumai,0.383,P4,Perlindungan pantai dahulu,59.6,57,84,77,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
757,153,MPR-3D51194AF9,Kelurahan Lubuk Gaung,Sungai Sembilan,Kota Dumai,0.38,P4,Perlindungan pantai dahulu,59.6,57,84,77,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
758,154,MPR-94F5ECAC45,Kelurahan Lubuk Gaung,Sungai Sembilan,Kota Dumai,0.38,P4,Perlindungan pantai dahulu,59.6,57,84,77,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
759,155,MPR-68CB57CC84,Kelurahan Lubuk Gaung,Sungai Sembilan,Kota Dumai,0.365,P4,Perlindungan pantai dahulu,59.6,57,84,77,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
760,156,MPR-22ED495C84,Kelurahan Lubuk Gaung,Sungai Sembilan,Kota Dumai,1.178,P4,Perlindungan pantai dahulu,59.5,58,83,78,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
761,157,MPR-809B09A7F4,Kelurahan Lubuk Gaung,Sungai Sembilan,Kota Dumai,1.116,P4,Perlindungan pantai dahulu,59.5,58,83,78,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
762,158,MPR-F4A2478A42,Kelurahan Lubuk Gaung,Sungai Sembilan,Kota Dumai,1.077,P4,Perlindungan pantai dahulu,59.5,58,83,78,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
763,106,MPR-1D6656EF10,Kelurahan Batu Teritip,Sungai Sembilan,Kota Dumai,5.81,P4,Perlindungan pantai dahulu,59.4,66,77,86,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
764,107,MPR-CDC3CAB9D4,Kelurahan Batu Teritip,Sungai Sembilan,Kota Dumai,5.579,P4,Perlindungan pantai dahulu,59.4,66,77,86,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
765,1,MPR-6C2EBC6049,Kelurahan Dumai Kota,Dumai Kota,Kota Dumai,0.903,P3,Pemulihan hidrologi,59.0,52,60,27,tinggi,Kelayakan sedang; konektivitas pasang surut perlu dipulihkan.,mangrove-priority-2016-2025-v0.1
766,159,MPR-F44B04211B,Kelurahan Lubuk Gaung,Sungai Sembilan,Kota Dumai,5.104,P4,Perlindungan pantai dahulu,58.9,63,78,84,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
767,160,MPR-3E2FBB96EB,Kelurahan Lubuk Gaung,Sungai Sembilan,Kota Dumai,4.902,P4,Perlindungan pantai dahulu,58.9,63,78,84,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
768,2,MPR-C9FC50159A,Kelurahan Dumai Kota,Dumai Kota,Kota Dumai,0.387,P3,Pemulihan hidrologi,58.6,51,60,27,tinggi,Kelayakan sedang; konektivitas pasang surut perlu dipulihkan.,mangrove-priority-2016-2025-v0.1
769,161,MPR-5B902C371D,Kelurahan Lubuk Gaung,Sungai Sembilan,Kota Dumai,5.375,P4,Perlindungan pantai dahulu,58.5,63,77,84,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
770,1,MPR-20E4CC7A8D,Kelurahan Bangsal Aceh,Sungai Sembilan,Kota Dumai,0.78,P2,Regenerasi alami terbantu,57.2,31,80,24,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
771,2,MPR-6DC91FC0FA,Kelurahan Bangsal Aceh,Sungai Sembilan,Kota Dumai,0.22,P2,Regenerasi alami terbantu,57.2,30,81,23,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
772,3,MPR-A6DD879F73,Kelurahan Bangsal Aceh,Sungai Sembilan,Kota Dumai,0.15,P2,Regenerasi alami terbantu,57.2,30,81,23,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
773,162,MPR-A5D279704E,Kelurahan Lubuk Gaung,Sungai Sembilan,Kota Dumai,11.165,P4,Perlindungan pantai dahulu,57.0,70,69,93,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
774,108,MPR-F9C78D6CAC,Kelurahan Batu Teritip,Sungai Sembilan,Kota Dumai,47.22,P4,Perlindungan pantai dahulu,54.6,77,57,100,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
775,109,MPR-FC35B44708,Kelurahan Batu Teritip,Sungai Sembilan,Kota Dumai,31.94,P4,Perlindungan pantai dahulu,54.6,77,57,100,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
776,110,MPR-A485700BF9,Kelurahan Batu Teritip,Sungai Sembilan,Kota Dumai,26.05,P4,Perlindungan pantai dahulu,54.6,77,57,100,tinggi,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
777,163,MPR-8B1F77B772,Kelurahan Lubuk Gaung,Sungai Sembilan,Kota Dumai,20.359,P4,Perlindungan pantai dahulu,53.7,75,57,100,sedang,Risiko ketidakstabilan pesisir relatif tinggi.,mangrove-priority-2016-2025-v0.1
