overallRank,villageRank,polygonId,village,district,regency,areaHa,priorityClass,priorityLabel,priorityScore,needScore,suitabilityScore,riskScore,confidence,decisionReason,methodVersion
110,18,MPR-20DB23950E,Teluk,Kuala Kampar,Pelalawan,0.13,P2,Regenerasi alami terbantu,68.9,56,85,30,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
111,19,MPR-83C57467D2,Teluk,Kuala Kampar,Pelalawan,0.13,P2,Regenerasi alami terbantu,68.9,56,85,30,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
112,20,MPR-9B350B08EE,Teluk,Kuala Kampar,Pelalawan,0.13,P2,Regenerasi alami terbantu,68.9,56,85,30,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
113,21,MPR-86E4DB7F1A,Teluk,Kuala Kampar,Pelalawan,0.121,P2,Regenerasi alami terbantu,68.9,56,85,30,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
114,22,MPR-44888BECB0,Teluk,Kuala Kampar,Pelalawan,0.11,P2,Regenerasi alami terbantu,68.9,56,85,30,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
115,23,MPR-BE5D36E16B,Teluk,Kuala Kampar,Pelalawan,0.11,P2,Regenerasi alami terbantu,68.9,56,85,30,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
116,24,MPR-10A3272BCE,Teluk,Kuala Kampar,Pelalawan,0.1,P2,Regenerasi alami terbantu,68.9,56,85,30,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
117,25,MPR-3BA7964C19,Teluk,Kuala Kampar,Pelalawan,0.1,P2,Regenerasi alami terbantu,68.9,56,85,30,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
118,26,MPR-60B1D98A61,Teluk,Kuala Kampar,Pelalawan,0.1,P2,Regenerasi alami terbantu,68.9,56,85,30,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
119,27,MPR-2F40137E6B,Teluk,Kuala Kampar,Pelalawan,0.089,P2,Regenerasi alami terbantu,68.9,56,85,30,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
120,28,MPR-2EE48F2A67,Teluk,Kuala Kampar,Pelalawan,0.08,P2,Regenerasi alami terbantu,68.9,56,85,30,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
121,29,MPR-527C8AC065,Teluk,Kuala Kampar,Pelalawan,0.08,P2,Regenerasi alami terbantu,68.9,56,85,30,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
122,30,MPR-7B1C9C7889,Teluk,Kuala Kampar,Pelalawan,0.08,P2,Regenerasi alami terbantu,68.9,56,85,30,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
123,31,MPR-9B5B23D8A0,Teluk,Kuala Kampar,Pelalawan,0.08,P2,Regenerasi alami terbantu,68.9,56,85,30,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
124,32,MPR-CC32258B25,Teluk,Kuala Kampar,Pelalawan,0.08,P2,Regenerasi alami terbantu,68.9,56,85,30,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
125,33,MPR-3A5C9D7E11,Teluk,Kuala Kampar,Pelalawan,0.05,P2,Regenerasi alami terbantu,68.9,56,85,30,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
126,34,MPR-3ECAAF7392,Teluk,Kuala Kampar,Pelalawan,0.05,P2,Regenerasi alami terbantu,68.9,56,85,30,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
127,35,MPR-6BF8C23A45,Teluk,Kuala Kampar,Pelalawan,0.05,P2,Regenerasi alami terbantu,68.9,56,85,30,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
128,22,MPR-1D2338AFE7,Sungai Mas,Kuala Kampar,Pelalawan,1.74,P2,Regenerasi alami terbantu,68.8,59,83,34,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
129,23,MPR-D3B3494917,Sungai Mas,Kuala Kampar,Pelalawan,1.6,P2,Regenerasi alami terbantu,68.8,59,83,34,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
130,36,MPR-53C67BBEF4,Teluk,Kuala Kampar,Pelalawan,1.02,P2,Regenerasi alami terbantu,68.8,57,84,31,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
131,37,MPR-DE783EB171,Teluk,Kuala Kampar,Pelalawan,0.99,P2,Regenerasi alami terbantu,68.8,57,84,31,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
132,38,MPR-4FD3FCB6F2,Teluk,Kuala Kampar,Pelalawan,0.85,P2,Regenerasi alami terbantu,68.8,57,84,31,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
133,39,MPR-FAF7493D66,Teluk,Kuala Kampar,Pelalawan,0.79,P2,Regenerasi alami terbantu,68.8,57,84,31,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
134,40,MPR-EA656FA7FF,Teluk,Kuala Kampar,Pelalawan,0.6,P2,Regenerasi alami terbantu,68.8,57,84,31,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
135,41,MPR-621E9A5938,Teluk,Kuala Kampar,Pelalawan,0.55,P2,Regenerasi alami terbantu,68.8,57,84,31,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
136,24,MPR-71CFFCAA0C,Sungai Mas,Kuala Kampar,Pelalawan,2.36,P2,Regenerasi alami terbantu,68.7,60,82,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
137,25,MPR-650279F636,Sungai Mas,Kuala Kampar,Pelalawan,0.4,P2,Regenerasi alami terbantu,68.7,57,84,32,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
138,42,MPR-E500AC72B1,Teluk,Kuala Kampar,Pelalawan,0.391,P2,Regenerasi alami terbantu,68.6,56,84,30,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
139,43,MPR-1731B01F0F,Teluk,Kuala Kampar,Pelalawan,0.36,P2,Regenerasi alami terbantu,68.6,56,84,30,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
140,1,MPR-91A59BB2B9,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.084,P2,Regenerasi alami terbantu,68.6,57,85,34,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
141,2,MPR-2CA96FBA96,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.08,P2,Regenerasi alami terbantu,68.6,57,85,34,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
142,3,MPR-4065F47F57,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.08,P2,Regenerasi alami terbantu,68.6,57,85,34,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
143,4,MPR-4BF5A64695,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.08,P2,Regenerasi alami terbantu,68.6,57,85,34,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
144,5,MPR-E82506119D,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.08,P2,Regenerasi alami terbantu,68.6,57,85,34,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
145,6,MPR-F19028027A,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.08,P2,Regenerasi alami terbantu,68.6,57,85,34,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
146,7,MPR-0F03BD961E,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.077,P2,Regenerasi alami terbantu,68.6,57,85,34,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
147,8,MPR-76553B702D,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.075,P2,Regenerasi alami terbantu,68.6,57,85,34,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
148,9,MPR-FBCFD1D45B,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.072,P2,Regenerasi alami terbantu,68.6,57,85,34,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
149,10,MPR-BA163C3806,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.069,P2,Regenerasi alami terbantu,68.6,57,85,34,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
150,11,MPR-F01DA8A947,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.057,P2,Regenerasi alami terbantu,68.6,57,85,34,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
151,12,MPR-02F616A379,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.056,P2,Regenerasi alami terbantu,68.6,57,85,34,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
152,13,MPR-09B7C2B4E4,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.05,P2,Regenerasi alami terbantu,68.6,57,85,34,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
153,14,MPR-14E8D97872,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.05,P2,Regenerasi alami terbantu,68.6,57,85,34,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
154,15,MPR-553969BF09,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.05,P2,Regenerasi alami terbantu,68.6,57,85,34,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
155,16,MPR-5AAADF5784,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.05,P2,Regenerasi alami terbantu,68.6,57,85,34,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
156,17,MPR-950830F460,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.05,P2,Regenerasi alami terbantu,68.6,57,85,34,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
157,18,MPR-FE268412C6,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.05,P2,Regenerasi alami terbantu,68.6,57,85,34,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
158,26,MPR-137099F9C7,Sungai Mas,Kuala Kampar,Pelalawan,1.17,P2,Regenerasi alami terbantu,68.5,58,83,33,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
159,27,MPR-8C2B71B2D1,Sungai Mas,Kuala Kampar,Pelalawan,1.15,P2,Regenerasi alami terbantu,68.5,58,83,33,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
160,28,MPR-EA46BACA8D,Sungai Mas,Kuala Kampar,Pelalawan,1.12,P2,Regenerasi alami terbantu,68.5,58,83,33,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
161,19,MPR-CB08D4EDFC,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.7,P2,Regenerasi alami terbantu,68.5,58,84,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
162,20,MPR-18A364C22B,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.67,P2,Regenerasi alami terbantu,68.5,58,84,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
163,21,MPR-BB961BD7D8,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.57,P2,Regenerasi alami terbantu,68.5,58,84,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
164,22,MPR-D823478EF7,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.526,P2,Regenerasi alami terbantu,68.5,58,84,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
165,23,MPR-7232D2C3FA,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.483,P2,Regenerasi alami terbantu,68.5,58,84,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
166,24,MPR-55D92BB83C,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.46,P2,Regenerasi alami terbantu,68.5,58,84,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
167,25,MPR-70FAAE338B,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.46,P2,Regenerasi alami terbantu,68.5,58,84,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
168,26,MPR-B0841C95FE,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.295,P2,Regenerasi alami terbantu,68.4,57,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
169,27,MPR-2F81ABA960,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.29,P2,Regenerasi alami terbantu,68.4,57,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
170,28,MPR-E4FFB08617,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.28,P2,Regenerasi alami terbantu,68.4,57,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
171,29,MPR-2B4562113A,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.27,P2,Regenerasi alami terbantu,68.4,57,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
172,30,MPR-95EC3C0F9B,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.263,P2,Regenerasi alami terbantu,68.4,57,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
173,31,MPR-EE8031A840,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.256,P2,Regenerasi alami terbantu,68.4,57,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
174,32,MPR-846EECFA3E,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.22,P2,Regenerasi alami terbantu,68.4,57,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
175,33,MPR-D5B35E49A4,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.22,P2,Regenerasi alami terbantu,68.4,57,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
176,34,MPR-EF978F700A,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.21,P2,Regenerasi alami terbantu,68.4,57,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
177,35,MPR-3739D0894E,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.19,P2,Regenerasi alami terbantu,68.4,57,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
178,36,MPR-75637A8E29,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.19,P2,Regenerasi alami terbantu,68.4,57,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
179,37,MPR-DB7C289605,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.182,P2,Regenerasi alami terbantu,68.4,57,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
180,38,MPR-13095ED876,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.18,P2,Regenerasi alami terbantu,68.4,57,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
181,39,MPR-8A9D3C49CB,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.17,P2,Regenerasi alami terbantu,68.4,57,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
182,40,MPR-3F5034F9F5,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.16,P2,Regenerasi alami terbantu,68.4,57,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
183,41,MPR-9D14666C86,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.16,P2,Regenerasi alami terbantu,68.4,57,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
184,42,MPR-FAAC748CEB,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.16,P2,Regenerasi alami terbantu,68.4,57,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
185,43,MPR-99A4A3A049,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.15,P2,Regenerasi alami terbantu,68.4,57,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
186,44,MPR-331BB506DF,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.146,P2,Regenerasi alami terbantu,68.4,57,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
187,45,MPR-5F19BF3A88,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.146,P2,Regenerasi alami terbantu,68.4,57,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
188,46,MPR-FEAFC1C30E,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.146,P2,Regenerasi alami terbantu,68.4,57,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
189,47,MPR-A4A542B382,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.13,P2,Regenerasi alami terbantu,68.4,57,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
190,48,MPR-AB55C24722,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.123,P2,Regenerasi alami terbantu,68.4,57,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
191,49,MPR-4556E98E9F,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.12,P2,Regenerasi alami terbantu,68.4,57,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
192,50,MPR-D7F89A4EC0,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.111,P2,Regenerasi alami terbantu,68.4,57,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
193,51,MPR-0899165D56,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.11,P2,Regenerasi alami terbantu,68.4,57,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
194,52,MPR-1E01841F86,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.11,P2,Regenerasi alami terbantu,68.4,57,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
195,53,MPR-46BEF4185A,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.11,P2,Regenerasi alami terbantu,68.4,57,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
196,54,MPR-64A0A1EAA3,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.11,P2,Regenerasi alami terbantu,68.4,57,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
197,55,MPR-6FC6265D7C,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.108,P2,Regenerasi alami terbantu,68.4,57,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
198,56,MPR-6CFE9420C5,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.1,P2,Regenerasi alami terbantu,68.4,57,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
199,57,MPR-C7191704D6,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.1,P2,Regenerasi alami terbantu,68.4,57,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
200,58,MPR-FDA9C3021E,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.1,P2,Regenerasi alami terbantu,68.4,57,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
201,59,MPR-6D40B36F5E,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.099,P2,Regenerasi alami terbantu,68.4,57,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
202,60,MPR-6CE63ABC71,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.093,P2,Regenerasi alami terbantu,68.4,57,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
203,61,MPR-DC959AF4FE,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.09,P2,Regenerasi alami terbantu,68.4,57,85,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
204,29,MPR-8CD3C225A9,Sungai Mas,Kuala Kampar,Pelalawan,2.66,P2,Regenerasi alami terbantu,68.3,60,81,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
205,44,MPR-B45686B290,Teluk,Kuala Kampar,Pelalawan,2.52,P2,Regenerasi alami terbantu,68.3,59,81,33,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
206,62,MPR-8C0633CE63,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.98,P2,Regenerasi alami terbantu,68.3,58,84,36,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
207,63,MPR-497E3F06ED,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.86,P2,Regenerasi alami terbantu,68.3,58,84,36,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
208,45,MPR-441E145072,Teluk,Kuala Kampar,Pelalawan,3.906,P2,Regenerasi alami terbantu,68.2,61,80,36,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
209,64,MPR-297DFAEC6D,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,1.65,P2,Regenerasi alami terbantu,68.2,59,83,37,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
210,65,MPR-0FE7183E7E,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,2.14,P2,Regenerasi alami terbantu,68.1,60,82,38,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
211,46,MPR-6BDD61F75B,Teluk,Kuala Kampar,Pelalawan,3.647,P2,Regenerasi alami terbantu,68.0,60,80,35,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
212,66,MPR-626A63D1FD,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,1.16,P2,Regenerasi alami terbantu,68.0,58,83,36,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
213,67,MPR-F735A8379E,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,0.4,P2,Regenerasi alami terbantu,68.0,57,84,35,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
214,68,MPR-BCA5FC74E7,Kelurahan Teluk Dalam,Kuala Kampar,Pelalawan,1.87,P2,Regenerasi alami terbantu,67.8,59,82,37,tinggi,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
215,19,MPR-1C022723D3,Teluk Beringin,Kuala Kampar,Pelalawan,10.07,P1,Penanaman aktif,67.1,70,71,46,sedang,Kebutuhan dan kelayakan relatif tinggi.,mangrove-priority-2016-2025-v0.1
216,1,MPR-E930A3044A,Sokoi,Kuala Kampar,Pelalawan,0.46,P2,Regenerasi alami terbantu,66.2,61,84,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
217,2,MPR-DE581A1F43,Sokoi,Kuala Kampar,Pelalawan,0.43,P2,Regenerasi alami terbantu,66.2,61,84,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
218,3,MPR-6DDFC52E49,Sokoi,Kuala Kampar,Pelalawan,0.35,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
219,4,MPR-9C6A7CF495,Sokoi,Kuala Kampar,Pelalawan,0.34,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
220,5,MPR-285452B3AC,Sokoi,Kuala Kampar,Pelalawan,0.33,P2,Regenerasi alami terbantu,66.2,60,85,53,sedang,Kondisi biofisik relatif mendukung pemulihan vegetasi.,mangrove-priority-2016-2025-v0.1
